Param_1,Param_2,Param_3,Param_4,Param_5,Evaluation,Purity,Recovery,TAC_CC,Capex_tot,Opex_tot,Variable_Opex,Fixed_Opex,TAC_Cryo,CO2_emission,C_compressor,C_cooler,C_membrane,C_expander,O_compressor,O_cooler,O_membrane,O_expander,O_heater,Penalty_purity,Penalty_CO2_emission
0.17353346379825696,3.5106279835816565,6.0972429680728855,0.9217784424648875,4.758904728904097,59557519.60187307,0.7967322683094682,0.8184780088669129,29455936.712634787,74673386.92064844,25624712.664734848,22297641.636644624,3327071.0280902246,97554.70186751724,147748.09720185102,49279383.2763546,10870404.798393998,18567538.619200423,12302238.679232024,17138574.73866907,5758787.174024224,3094589.769866737,-2613962.614202014,-1080347.4317133955,15326773.169053176,14774809.720185103
0.11055424424158267,2.4442491112042033,6.631813136939709,0.5552238338561191,4.600449526544841,70320186.99194378,0.6770628820982861,0.9202136137770447,36532338.225051604,90072620.76947626,31931152.484710272,28239673.986821387,3691478.4978888864,97554.70186751724,64941.36976720783,53845769.04586844,12676925.08119962,31182559.228504904,12084474.049895806,20114657.513484217,6311758.782961735,5197093.204750817,-2403932.5923293037,-979902.9220460779,27293711.79017138,6494136.976720783
0.04882584161764003,8.687513896248308,3.145660062167532,1.597363291354078,6.770516192927626,87318619.96793552,0.8981768732953918,0.26043816178678403,21940375.291091587,56814799.36806683,19050857.971754484,16146392.559508549,2904465.4122459334,48777.35093375862,601959.320063831,39450985.42700652,5990078.660019719,10211721.283965277,13598906.007908368,14010913.021496553,4916647.321612134,1701953.5473275462,-3145269.729509791,-1337851.6014178933,5182312.67046082,60195932.006383106
0.575025213171719,4.846769355935235,5.34931253451068,1.7661142601074742,5.926962160081604,52042530.36734195,0.8732308192126795,0.8044264338152687,28447087.989485826,68842105.9017934,24907427.99252864,21718348.398468602,3189079.594060039,97554.70186751724,159185.2429912408,50085658.991837606,10884975.413315713,10670157.295884114,12271011.646174733,17989409.631933536,6007049.323908085,1778359.549314019,-2899548.4666916,-1156921.639995438,7676918.078732043,15918524.29912408
0.3130548006706554,9.839029830722879,6.901366069979428,1.2039019613906556,6.817413290346875,61267752.04577252,0.8703766098766608,0.7460263134780004,32633466.516802426,78507786.76825865,28610522.476521976,25192714.2104379,3417808.266084073,97554.70186751724,206719.4651663618,54619611.62953703,12670223.412226886,14704914.85522976,13698574.388011498,20628554.64585445,6494580.114333697,2450819.1425382933,-3156756.50265551,-1224483.1896330311,7962339.012333919,20671946.51663618
0.5079493552041875,4.283455900212374,4.050368592577151,1.9484578509992017,9.765585961239507,66324393.7103029,0.8381658012872496,0.7532740666292488,35058951.29270586,83638119.20127149,30730713.279841013,27191500.827062126,3539212.4527788884,146332.05280127586,200820.22546322,62745857.64134352,14188103.78079922,11560929.72017767,13451807.303535117,22825007.116710175,6891368.775969336,1926821.6200296115,-3220048.3237097454,-1231648.3619372533,11183419.871275036,20082022.546322
0.7439197085240427,6.889836249703423,3.852399240283533,1.7550956881357405,3.476003425013272,76868163.39132059,0.9318307554095767,0.2986123139595254,17962455.71299788,53760087.99590411,15176896.611335158,12344717.889000084,2832178.722335075,97554.70186751724,570887.8321928037,36655147.72062949,8024371.785731094,9809541.176816396,11039235.883991342,10320391.181326242,4187522.4691811576,1634923.5294693992,-2582347.2055412014,-1215772.0854355125,1816924.459042324,57088783.21928038
0.5301435752254927,6.110167467729772,7.313521711255483,1.1131678666976537,5.7567573640645655,55934226.00203033,0.8271958129639392,0.8720826389469966,33242095.429967064,78708955.04854666,29209092.975672215,25786524.26340341,3422568.7122688084,97554.70186751724,104117.11868457182,54340785.86069471,12397947.6497687,16649565.447450064,12550229.812836304,20467499.595776346,6473907.746405974,2774927.5745750107,-2814867.870969192,-1114942.782384731,12280418.703606077,10411711.868457181
0.02805107625531622,4.843564078645473,4.050764152053878,1.3369503635994253,4.4767256769001795,67677391.57047,0.8971955099430099,0.500797936513137,21764865.680298306,61734480.43390668,18580586.956735454,15559702.211747488,3020884.744987968,97554.70186751724,406320.76884472684,41599445.7688855,8965924.14523027,12145669.138904648,12537263.044277038,12716046.146587502,4805531.472602484,2024278.1898174414,-2779915.696820749,-1206237.9004391883,5280449.005699006,40632076.88447268
0.2973542265337308,4.407247373616389,8.538882086902724,1.2257189005844418,6.530168153745068,57999468.34098606,0.7578618794771538,0.9451584307052615,34321878.94674822,78462718.0980721,30301188.339977097,26884446.57890432,3416741.761072778,97554.70186751724,44637.77341953218,56015723.28194666,12186778.179407602,14678141.960393865,12757746.556116484,21662195.390807062,6677674.40788534,2446356.9933989774,-2819190.4947799044,-1082589.7184071527,19213812.052284617,4463777.341953218
0.650274698836334,5.739834840439332,9.227972663918695,1.9249272579654133,6.3066007216384214,53585069.506399766,0.8182941646091636,0.8776458119209755,30455583.268799964,70097562.51812422,26853150.441026237,23634361.721597344,3218788.719428892,97554.70186751724,99589.02698516163,52998371.207477935,10913553.721302165,9475631.32458143,12054526.08983011,19750969.11769126,6329333.240322309,1579271.8874302383,-2896113.774919934,-1129098.748926531,13170583.539083635,9958902.698516164
0.5826185913124954,9.581979785031834,3.845874573829233,1.5458234890164835,5.668913950385859,66999054.586709976,0.930746901325658,0.5439771935503134,27956202.369164303,71708345.74619046,24273230.379987262,21016324.08624941,3256906.2937378515,97554.70186751724,371175.42350111477,49064495.71042286,12790418.391449187,12692513.352829475,12858042.319741866,17390942.823004212,5776355.863471231,2115418.892138246,-3017980.413340414,-1248413.0790238662,1925309.8674341994,37117542.35011148
0.5003441469241691,4.581332870425312,9.578176080756421,0.5683247964192313,4.899621001537339,74230857.91802093,0.6848585829194052,0.9444909106524828,43198606.708567664,114219535.25157417,37341297.89318768,33078406.810994428,4262891.082193252,146332.05280127586,45181.09501393792,64038631.720366985,29668555.27147428,33290248.43343791,12225022.326269357,23957440.457849696,7075304.812941182,5548374.738906318,-2505639.8908047867,-997073.3078979818,26514141.70805948,4518109.501393792
0.2932637703903813,5.552026865373939,3.6856687617915376,1.000703650507307,5.889901510111811,77836196.49185994,0.8579245270023995,0.5129332980218761,28984318.508834437,76058995.33196205,25083814.040368818,21723953.97483327,3359860.06553555,97554.70186751724,396443.3068326546,48982128.27847734,12139238.572029969,18454765.403361335,13132354.441566166,17127228.793723717,5651708.340899641,3075794.2338935556,-2905633.584845164,-1225143.80883848,9207547.299760044,39644330.683265455
0.40705433026138427,3.224319400792022,8.692608036282616,1.295820713224138,4.676969514543366,66821452.83760044,0.7357667683696089,0.7890010617757403,28224071.898063693,69124772.22427511,24670278.58498242,21474509.975067176,3195768.6099152463,97554.70186751724,171740.57776497636,49140710.588865116,9993621.79696564,13561453.387407515,11560560.213311542,17137843.977785733,5698953.872204728,2260242.231234586,-2558272.9588422263,-1064257.1473156456,21423323.16303911,17174057.776497636
0.29847549875867574,6.0993423626419725,4.537791815461654,1.9884820690549465,4.069095317211917,69069916.5743873,0.9224023115072135,0.42050110985802064,19142387.050707642,55227347.71464424,16283464.963107914,13416565.006788572,2866899.9563193414,97554.70186751724,471677.6067440102,39103505.13281202,7924343.815688266,8307028.236944983,11981865.67291938,11508714.85509326,4517228.729105256,1384504.7061574971,-2768657.9525638195,-1225225.3310036238,2759768.8492786433,47167760.674401015
0.16892810552428494,9.584232035478614,5.0628535116927305,1.00874082465437,4.124853526376885,69930495.72449003,0.913491130911166,0.4710534987311981,23226511.724607963,66487776.764179274,19804568.184531484,16671201.435183944,3133366.7493475387,97554.70186751724,430530.97090998664,42765144.499896556,9584016.96559728,15945896.595924256,12747048.012269197,13143069.967986383,4881840.13842259,2657649.4326540427,-2793911.1010940797,-1217447.0027849912,3650886.9088833993,43053097.090998664
0.6738583432365163,7.288074828445632,9.811604917097263,0.9561010563799437,5.855005119262247,61787438.87608735,0.7823185387667869,0.9305259582227112,39364519.238304906,99509645.70492405,34242704.90025743,30327908.64429611,3914796.255961323,146332.05280127586,56547.73514461148,63378602.82325181,25185518.750092812,20360926.98050055,12367490.542127157,23688834.775015242,7082585.308956223,3393487.830083425,-2757837.4687302345,-1079161.8010285432,16768146.123321304,5654773.514461148
0.7460397265546643,5.330675231983839,4.761161302693958,0.900658532391699,5.792766969834736,64877861.687281914,0.8231517731703031,0.8434475549006928,39450601.72090817,91743374.02736795,34765878.31767225,31034863.114688616,3731015.2029836355,97554.70186751724,127424.37283404054,58571024.021955214,15500030.361011036,25456848.76705773,12298309.295834443,23587473.745071113,7056849.103310502,4242808.127842955,-2745858.647248473,-1106409.2142874834,12684822.682969688,12742437.283404054
0.34106892869574024,2.8489734131399764,3.1036746122396863,1.4605072824150296,6.526703763760716,68645006.09304753,0.8489478069229155,0.6201714686246288,27624004.943490647,64600609.18650033,24345197.13323187,21256488.317442525,3088708.8157893443,48777.35093375862,309157.81841848436,44858011.61452204,7005896.415415278,14126354.250482157,12751570.834051076,17249762.07553541,5729990.516454197,2354392.3750803596,-2883688.0818525627,-1193968.5677748767,10105219.307708446,30915781.841848437
0.985043502029997,8.533661378176472,7.973251685875756,1.193316360516855,7.057982891590626,61189391.26388063,0.8065637240071819,0.9754533182480828,44847809.86361493,92988506.76160276,40100829.82366727,36340349.799660705,3760480.0240065684,97554.70186751724,19979.538009838972,65503305.30435059,16690645.74926874,20061211.911983382,11088744.672284484,28829480.6551096,8131006.927248603,3343535.318663897,-2867592.5977749815,-1096080.503586408,14343627.599281805,1997953.8009838972
0.5784208062948327,8.644170964837532,9.680587734133246,1.1304092853508048,4.976593203960809,55745463.81613894,0.8475105372230689,0.8183231466594065,30709102.956257667,74645279.0507165,26879284.301854324,23552878.418398168,3326405.883456155,97554.70186751724,147874.14582188168,51885751.148423634,11391802.60208231,15521743.753279919,12186007.121218737,18705237.815262955,6123656.357745642,2586957.29221332,-2745324.0142530208,-1117649.0325707304,10248946.277693106,14787414.582188169
0.9373543590466276,5.075572658893346,3.721632471747591,1.9429794776236222,3.6003608572474364,74342527.20498738,0.922718639642863,0.34649049203644483,18422606.69058658,53998517.055881836,15625126.135924974,12787305.228314586,2837820.907610388,97554.70186751724,531917.844786871,37396914.54657261,8737691.093185138,9142913.357114058,10541399.307255754,10772282.719957948,4304796.795545209,1523818.8928523432,-2604649.7261617184,-1208943.4538791967,2728136.035713691,53191784.4786871
0.46414615073481813,2.2029918209114188,3.0041366151872504,1.0804273087708696,5.499709994869644,69013591.59284997,0.8177569470335794,0.6761667763954764,29431189.241603263,69493577.63032058,25907733.009153474,22703236.988109566,3204496.021043907,48777.35093375862,263580.9705460464,45198000.57057239,7282903.573003388,20030627.659197915,12194351.952850513,17391990.263584077,5760178.961207488,3338437.9431996527,-2658492.419743003,-1128877.760138651,13224305.296642058,26358097.05460464
0.16107235647776097,4.507721187561717,3.302236131474962,0.8289519402799777,3.3330032779135044,81002314.2745782,0.8820168870919918,0.33701425741479346,20240909.406260055,58840961.19565227,17250083.99554368,14297671.489809765,2952412.505733915,48777.35093375862,539630.9357751732,34363770.107346006,5911565.951517244,19653099.515084878,11792949.179360088,10417411.25558881,4244645.570853149,3275516.5858474793,-2448413.4153339895,-1191488.5071456821,6798311.290800818,53963093.57751732
0.6448102275157249,5.4243711139215005,8.113970379245911,1.9435459681431153,3.6901039497765913,74679852.6744844,0.848927754887072,0.4447760704071816,19380704.80106364,54526622.19931087,16556818.989230577,13706501.001506085,2850317.9877244923,97554.70186751724,451919.2336212796,39486561.078343235,7515020.292505289,8468348.41414104,10992697.109419737,11567396.704744067,4485551.188169561,1411391.4023568402,-2582119.660523799,-1175718.633240586,10107224.5112928,45191923.36212796
0.2752425354287128,7.644439000102091,3.357833205132535,1.3296687681206918,6.56577574772538,81776909.80702499,0.8885940860544083,0.39124807997901095,26087535.210142158,63353296.3594335,22871093.04123672,19811900.636187088,3059192.405049634,48777.35093375862,495487.83202323667,43389480.37294551,6743074.731927679,13662764.960516125,13426160.536817946,16429319.794937836,5466487.7911529755,2277127.4934193543,-3069969.531876513,-1291064.9114465646,6140591.394559169,49548783.20232367
0.22917476766299794,9.628909634612654,7.792664681461342,1.9319939558614778,3.0232421618877465,82186118.84287377,0.9059976748118669,0.23069780421788588,15169266.216208857,48186548.97418089,12662384.065632295,9962097.570707278,2700286.4949250165,97554.70186751724,626166.2010785161,33242827.706632607,6450829.177684141,7984461.6945495885,11056578.28340586,8514946.518115802,3756469.1535078324,1330743.6157582647,-2437893.6275398945,-1202168.0891347243,4400232.518813307,62616620.10785161
0.8292283172806933,2.7164581109547807,6.047902319283281,1.7221245666945455,5.434300800104042,59997284.08092184,0.7841642349566971,0.8161175355716552,28446769.378918346,67838285.38983029,24957300.407559313,21791975.22209437,3165325.1854649438,97554.70186751724,149669.38197673214,49730218.48828688,10258602.555443618,11535395.501777487,11164027.63987511,17810571.230962656,5875144.557112124,1922565.9169629144,-2716182.7012453065,-1100123.781698017,16583576.504330289,14966938.197673215
0.632809986107674,2.9496693256584043,6.3520901679200605,1.8024297828938165,7.125947621758932,56585939.798948765,0.7668883338064192,0.9344223356814002,32937141.60033419,73836371.18584992,29147768.339174177,25840504.451432224,3307263.8877419527,97554.70186751724,53376.315792564994,54868690.635293655,11524122.563307418,11527130.864152491,12079380.880288262,21276650.667179517,6600977.638810618,1921188.4773587487,-2862021.549642577,-1096290.7822740818,18311166.619358078,5337631.579256499
0.9824535108403708,7.841287074237977,4.494177918908791,1.754595983917551,3.7486882522406875,67457881.25868481,0.9351099809128657,0.44731276425280225,20983427.76932544,57811068.77588633,17995319.628663607,15067278.497151034,2928041.131512574,97554.70186751724,449854.5158064595,40810911.6078798,8916098.523939017,10367846.474487614,10371189.875981053,12414315.228739098,4706372.92718861,1727974.4124146025,-2596738.12779005,-1184645.943401225,1489001.9087134276,44985451.58064595
0.1303762531153484,1.723840485591034,5.146476068682913,1.5862709350004618,8.802061344250045,65953369.60491846,0.690973913532014,0.9435934390366492,35459602.60864745,83096781.78394596,31158431.466648877,27632029.22251358,3526402.244135298,146332.05280127586,45911.583494724095,61738935.48414316,12475886.303448616,14369587.859113924,12702451.359372688,22310181.8057197,6761907.302409519,2394931.3098523207,-2778601.149087682,-1056390.0463802766,25902608.646798596,4591158.349472409
0.8660059477774109,4.256297536799905,9.918953933203387,1.528138207430337,3.861014951291089,77344368.60438082,0.7667379279992271,0.5564107747230155,22912638.56114239,60306322.72583429,19799767.72298316,16812678.901999015,2987088.820984143,97554.70186751724,361055.22843161144,43470283.81127133,8364610.1252520075,11146695.756326128,10525927.645197138,13661571.843846045,4911376.588584599,1857782.6260543545,-2498072.1016171896,-1119980.0548687924,18326207.200077284,36105522.84316114
0.11069388530713842,7.281119933920546,6.441317311425442,1.3362338876172166,4.498572700774904,59128430.10023459,0.8955314206091334,0.6334971875650781,23850424.530839488,64367719.32132869,20534483.862905536,17451286.152885612,3083197.7100199223,97554.70186751724,298311.47630308446,44558954.25585606,9351042.203727948,11976761.300871337,12571205.354516378,14249343.68750003,5188858.398828267,1996126.883478556,-2802779.930303881,-1180262.8866173604,5446857.939086658,29831147.630308446
0.7828143322071962,8.209699190391838,5.954021854588092,1.7631228782314499,5.870048250963812,50154251.431106105,0.9059119909531957,0.8056192015899126,29924010.425203625,71014281.54113536,26275741.64627934,23035259.68788991,3240481.958389427,97554.70186751724,158214.40101222062,51839728.41022336,11749310.088206263,10925310.27334368,12045124.525339674,19067987.99686208,6249899.779553163,1820885.04555728,-2933703.0578633016,-1169810.07621931,4408800.904680421,15821440.101222062
0.2916984549981706,7.4351912995715725,4.559744241956116,1.9532810609341855,9.907926319823648,71910882.568847,0.8723445009533172,0.6012871310583859,31692478.13768561,79056034.35212536,27593344.367278066,24162562.37036937,3430781.996908695,146332.05280127586,324528.54526493116,59820836.02873836,12687520.210624188,9756470.283628048,14096758.01989567,20777798.964594036,6443919.079722413,1626078.3806046748,-3379204.232188294,-1306029.8223634546,7765549.904668279,32452854.526493117
0.9429784832900503,2.7651309288105335,3.780028972008153,1.806276031158243,5.107391160760557,55782682.39504592,0.8681091721910155,0.7433351052968533,26702604.768734965,66461358.02097908,23281982.165818494,20149240.589610044,3132741.576208449,97554.70186751724,208909.9484541251,47289249.19545949,11128460.53641432,11679205.106044177,10912989.368103335,16460872.04034552,5657009.109684963,1946534.1843406963,-2771167.8661036543,-1144006.8786574826,8189082.780898449,20890994.845412508
0.5217980260550689,1.3868828493799945,3.4887146982769868,1.536327497017348,6.539797871659895,60594115.9174943,0.7645178632853165,0.8627394389009091,30873709.501412235,68037006.9905693,27423081.80095001,24253054.06752518,3170027.733424832,48777.35093375862,111721.92744613708,47659106.395107865,7338098.186079607,15988515.287496462,11944746.53903853,19234363.829470344,6176134.14427634,2664752.547916077,-2734607.8428996485,-1087588.6112379374,18548213.67146835,11172192.744613709
0.2644436935061667,9.549014939974757,5.563008741517066,1.204638748562157,5.025579515786294,62821189.58657627,0.9097675408141506,0.5979735283442077,26075381.602016803,69366132.33903474,22509520.28319755,19308040.12752663,3201480.155670918,97554.70186751724,327225.6206597453,46965815.16592811,10614092.380537704,13917791.017772254,13052841.828776618,15685036.12675704,5466086.231413488,2319631.8362953756,-2943738.198295124,-1218975.8686441514,4023245.918584939,32722562.06597453
0.5777531388720114,8.56319906604843,7.753517449851669,1.6404249288959956,5.704887103448762,51621935.26841299,0.8862525702502433,0.7991912139401917,28902552.254755914,69851556.53046599,25312419.726365097,22099452.49262815,3212967.2337369476,97554.70186751724,163446.4003868141,50934640.7162693,10984564.227732055,10808557.269161418,12414462.858258843,18307404.93978147,6081990.543788304,1801426.211526903,-2925478.1108936174,-1165891.0915749082,6374742.974975667,16344640.038681408
0.5025270328367656,4.9401189197120665,5.572424049485235,0.9842465940529783,4.668453707552951,59120365.106220976,0.8492345262036225,0.7571759411459158,29279384.543268647,74591253.73912454,25452267.154444903,22127139.72596226,3325127.4284826433,97554.70186751724,197644.33183314584,49133928.84271745,11249410.69901737,18417478.094595924,12118635.410447251,17062378.128798224,5765348.024711116,3069579.6824326543,-2656512.342410425,-1113653.7675693112,10076547.379637746,19764433.183314584
0.9145709391462943,5.598784712913137,4.692850105683408,1.910063332739501,9.29596318846855,57745568.28270553,0.8417195696224471,0.9466637046704781,42576268.24487956,92796115.58789338,37790130.41268361,34034203.133411705,3755927.279271909,146332.05280127586,43412.57000070686,70313192.06544118,16835193.373591058,13658304.23201935,12302711.916758202,28110663.909027558,8028539.042453003,2276384.0386698917,-3199964.687784461,-1181419.1689542823,10828043.037755286,4341257.0000706855
0.6314926398259043,6.359102430650563,3.7648272822047657,1.6013242974483965,8.590179327745433,73223541.62265475,0.8642949394577835,0.667370249302369,37578953.562430345,89480738.26308337,32958584.5964749,29281112.406217296,3677472.190257605,146332.05280127586,270740.8200600276,64755528.44644644,16174712.691881906,14733645.26281413,13404394.037669785,24143362.336364456,7125918.216845656,2455607.543802355,-3193803.115111879,-1249972.5756832904,8570506.054221649,27074082.006002758
0.08032311691049387,3.4713484300894786,5.931360276663012,0.970089311072145,4.018407360687443,61813930.738254905,0.8162766352293783,0.7227217609615157,25872795.8706,68868366.94366151,22331822.82154941,19142121.786194604,3189701.035354806,97554.70186751724,225687.98390592742,45276576.937727556,9688165.768692058,17029636.6060714,11949433.67986586,14662639.334753249,5237713.576400072,2838272.7676785667,-2509870.5362229994,-1086633.356414283,13372336.477062164,22568798.390592743
0.3133638938777218,5.640937357326145,6.3963246478999105,1.3998821121181515,7.646550172984361,58945055.63075953,0.8256218644709676,0.8467691320931252,34035161.40900213,82763705.14738645,29750644.098831534,26232123.78022378,3518520.3186077536,146332.05280127586,124720.80668854168,61279266.345457464,12973699.486817816,13219890.907120105,13408016.378014904,21587718.996335,6681711.609109502,2203315.151186684,-3066789.468386509,-1173832.5080208988,12437813.552903231,12472080.668854168
0.5103047042699901,4.41274212848019,4.89555737762789,0.5764414723157933,3.2781475057635148,71539317.36547804,0.8374366407967535,0.6090981688617432,28465898.907174684,79980642.44979542,24369312.082817394,20916650.159885436,3452661.922931959,97554.70186751724,318170.8253797872,44563745.44319959,10702397.356698986,30843460.324964773,11378988.383434573,14076366.107296657,5067624.255510771,5140576.720827462,-2294253.111503953,-1073663.8122455017,11256335.920324644,31817082.53797872
0.522667100353424,3.116365432334581,9.586966553875309,0.9961707293241235,5.661557425948407,70131029.88790743,0.6582870433495205,0.9482266177662982,36745689.04685368,82412009.31029242,32527533.879471533,29017336.091152772,3510197.7883187598,97554.70186751724,42140.45176005812,57222897.57191714,12539152.704861043,18928846.05481572,11761293.910217462,22557729.240266193,6798188.812997039,3154807.67580262,-2506034.175035685,-987355.4628773917,29171295.665047947,4214045.176005811
0.40308652504126974,7.844875353969349,3.490831225588211,1.8349829087369383,5.650745785888146,69313052.90001465,0.9314457247203416,0.46035353075559565,23533614.57045907,58276776.122315384,20570998.413409542,17631936.78325107,2939061.6301584714,48777.35093375862,439240.10801589745,41465640.10929569,6710934.060467623,9903711.50733383,12953412.575266272,15035363.29125139,5276553.686245004,1650618.5845556385,-3051483.789467099,-1279114.9893338596,1855427.527965836,43924010.80158974
0.6703401892785923,9.523795347008955,5.581306525657245,0.9150294617192587,4.169819178609012,61932215.16161535,0.9042684008782574,0.6533920818458984,29147233.605849084,76169783.97578104,25241189.705192514,21878707.93718963,3362481.7680028826,97554.70186751724,282118.21643592016,48503901.50596682,11840787.168167468,20554218.723054726,11944619.834433125,16569540.045301376,5656315.2329352535,3425703.120509121,-2631955.583054349,-1140894.8785017699,4573159.912174252,28211821.643592015
0.8669718465001722,6.582038542934619,3.1388936926647064,1.6307533310557742,4.479940442653553,62105049.789449476,0.9411070809940928,0.5560489176527669,25080782.033831373,60514331.52350636,22006288.106722295,19014276.96555004,2992011.1411722545,48777.35093375862,361349.75855027384,42148772.349713966,7479158.321871101,12748921.293081544,11384207.781708539,15421765.232103502,5418886.654383714,2124820.2155135907,-2756479.72133055,-1194715.4151202186,889291.9005907163,36134975.855027385
0.4017915551841025,1.6159316436068658,3.795137027763031,0.9987343700186712,3.3937608511324293,76502300.9658427,0.7890115976582305,0.5347170588317992,22532198.528685223,64001773.847545,19234555.134440456,16160017.15811215,3074537.9763283054,97554.70186751724,378712.62202980515,40169784.48326039,8735020.588713342,18181159.799618125,10925946.452405501,11960613.663690813,4571321.227208057,3030193.299936354,-2312018.0157833723,-1090093.0169396994,16098840.234176947,37871262.20298052
0.2129353207875474,4.136300715066655,9.574912816303934,1.6054376666198045,7.659873934057185,59157070.66927972,0.7323669343954817,0.9731185914329604,35205777.44060448,81653836.51604387,30976753.56200101,27484497.174685348,3492256.387315662,146332.05280127586,21879.866682234144,62703887.3370982,12541828.539521039,11382004.302803703,12900331.476259932,22700333.766086016,6877487.697912205,1897000.7171339504,-2903883.6544335396,-1086441.3520132818,21763306.560451824,2187986.6682234146
0.7328614597173403,6.567088940656959,5.317354288072346,1.71898315478572,3.0309466963766387,79854996.46212384,0.9051527686143851,0.2770393212190509,16525576.890429258,50596320.35544615,13898206.170789434,11140894.845898155,2757311.324891278,97554.70186751724,588446.9643313308,34601753.87805757,7036615.843512164,9541712.998348892,10491890.095894707,9168351.260087295,3915318.3108855793,1590285.4997248154,-2358595.4860198027,-1174464.7387797302,4484723.138561486,58844696.43313309
0.311547739213876,2.932566323656662,9.736578798816925,1.662381493367688,4.762247493687062,72145091.67114863,0.7098301288272973,0.7355282175536847,26601675.51015105,65177190.83722156,23245261.266422454,20142908.222450443,3102353.043972011,97554.70186751724,215264.2904372732,48060590.039923325,9321312.9501394,10611416.425128743,11451310.417292755,16518537.08450276,5544193.661730724,1768569.4041881238,-2605246.2691586837,-1083145.6588124828,24016987.11727026,21526429.04372732
0.8407835847499316,8.117297327265376,9.450784572433973,1.6965485089337506,4.884114673828058,57719480.596682176,0.8646232406819986,0.7228807298028013,26625945.39184068,65585502.410586454,23249115.56944384,20137100.240399722,3112015.329044118,97554.70186751724,225558.5927304136,48371174.52857736,9926817.654878085,10339973.197046105,11304356.380487341,16640789.078384385,5678723.167798879,1723328.866174351,-2759352.172244724,-1146388.6997131666,8537675.931800136,22555859.27304136
0.9129442799780363,4.4294077892687564,4.3395697042431145,1.2205275515602616,3.275324488181906,73648653.14681655,0.8860524413971069,0.42845546042117283,20733573.406338427,59330451.12932713,17669496.148004554,14705500.352480158,2963995.795524397,97554.70186751724,465203.2388018882,39016563.589882545,8443293.250863213,14601300.1052191,10256868.22844786,11335438.825555408,4443200.008207567,2433550.0175365168,-2368067.483943698,-1138621.0148756364,6394755.860289303,46520323.88018882
0.062499376944366025,9.853082328933073,6.253823458743424,0.8938286702344467,3.584060648951249,69836001.20632766,0.9063445471892227,0.46896428159955983,22247308.99405602,65372418.67712501,18881133.358332254,15774160.442756768,3106972.915575486,97554.70186751724,432231.46931193914,41075706.38459452,8846707.712363906,17305558.096444987,12454621.308194138,12091616.542596087,4659660.313279135,2884259.6827408313,-2668986.1050264933,-1192389.990832791,4365545.28107772,43223146.93119392
0.18235167774428673,3.1264833606889084,9.6707866032868,1.8018935996011074,8.986788316515007,66272877.37508379,0.6674318894355215,0.9905257298636916,37244917.11722067,83427312.18506643,32927219.45516607,29392995.53961866,3534223.9155474124,146332.05280127586,7711.4920141526545,64941100.87574823,12971435.557066932,10933469.439156983,12843739.410462668,24338668.077368323,7175317.060580991,1822244.9065261637,-2884813.5093960436,-1058420.9954607754,28256811.05644785,771149.2014152654
0.9378015665663022,7.748817119581336,6.0401049349703975,1.388408747864473,4.69393607314026,55322617.41417329,0.8991520107681903,0.7282418786130522,28118324.82334463,69508191.25772497,24545360.558590863,21340518.72066806,3204841.837922804,97554.70186751724,221194.93667647688,48954515.88872064,11072345.4247875,13743443.785582494,10953391.241039556,17087213.154263455,5798335.518723636,2290573.964263749,-2698669.9995674617,-1136933.9170153209,5084798.923180967,22119493.66764769
0.8739021684958752,4.191823153560026,3.3949944493685678,1.8565662965223093,4.275566974203027,63551615.84530051,0.9178138778545643,0.5268939171775682,21824984.25783895,55083887.1302434,19022012.55039302,16158507.445342937,2863505.10505008,48777.35093375862,385080.19372917985,39007316.80308971,6715081.007334799,10345252.667155996,11074227.940066839,13374081.356335796,4987327.630379567,1724208.7778593327,-2732757.7118069823,-1194352.6074247756,3218612.2145435703,38508019.37291799
0.271489718254986,7.99492260557813,6.084370122321407,1.6816170865457793,4.886634634599505,57413783.038239524,0.9125869905110285,0.6347164781005201,23940577.451810334,63304579.20357714,20677793.78976396,17619754.22749051,3058039.5622734497,97554.70186751724,297319.04637532047,45225976.68114468,9501729.963352453,9850010.075602949,12584382.42727943,14763431.752103018,5305296.630117473,1641668.3459338248,-2890241.374436699,-1200401.1262271085,3741300.9488971415,29731904.637532048
0.7562568181922739,8.064249403753909,9.006582479220919,1.0960627113612584,3.967288784139869,63706451.08025992,0.8573451532382255,0.6532739267650619,26219527.640129805,68200479.23909444,22711948.976307567,19538052.835593637,3173896.140713931,97554.70186751724,282214.3876395266,46346525.41850953,9803195.821131997,15782141.447354048,11197860.425490342,15221247.440961977,5341306.4543180745,2630356.9078923413,-2538433.30606863,-1116424.6615101295,9265484.67617745,28221438.76395266
0.2538646567536047,4.743638834319568,5.428617675270058,1.7375802429198608,5.782704773080962,53224173.98059042,0.8742376546568924,0.7668778761080434,26673186.026217286,66648903.96905504,23243186.125897016,20106006.462373298,3137179.6635237187,97554.70186751724,189747.53420062378,48249737.89884169,10219735.243736386,10129106.184166346,12639925.07253605,16745907.627441768,5744718.4429004695,1688184.3640277241,-2905650.688107565,-1167153.2838890979,7576234.534310755,18974753.420062378
